  ,mean_fit_time     ,std_fit_time        ,mean_score_time     ,std_score_time       ,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,params                                                                                                                                                ,split0_test_score  ,split1_test_score  ,split2_test_score  ,mean_test_score    ,std_test_score      ,rank_test_score
0 ,2.935314178466797 ,0.013631444023914807,0.11027566591898601 ,0.008726355492894682 ,800                      ,2                             ,1                            ,sqrt                     ,                      ,"{'model__n_estimators': 800, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': None}"  ,0.394711519348502  ,0.539754549928429  ,0.48609716332415   ,0.4735210775336937 ,0.059877589743904995,1
1 ,7.335143486658732 ,0.021165702070712746,0.28983108202616376 ,0.008638120443623906 ,2000                     ,2                             ,1                            ,sqrt                     ,                      ,"{'model__n_estimators': 2000, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': None}" ,0.39322547745302183,0.5441075838730248 ,0.4830845891500355 ,0.47347255015869405,0.06197120825895725 ,2
2 ,6.01923147837321  ,0.07900164699008103 ,0.2578464349110921  ,0.041735944494863446 ,1600                     ,2                             ,1                            ,sqrt                     ,100                   ,"{'model__n_estimators': 1600, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 100}"  ,0.39163825667440755,0.5440104817157156 ,0.4840605807896722 ,0.47323643972659846,0.06267479697254577 ,3
3 ,4.163619677225749 ,0.07140634265084518 ,0.16757639249165854 ,0.0055572570120795825,1400                     ,2                             ,1                            ,sqrt                     ,10                    ,"{'model__n_estimators': 1400, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 10}"   ,0.3866285039043922 ,0.541984497016986  ,0.4866446193680174 ,0.4717525400964652 ,0.06429205066347743 ,4
4 ,0.7775552272796631,0.04214238303220072 ,0.027650833129882812,0.0004717081712302489,200                      ,2                             ,1                            ,sqrt                     ,40                    ,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 40}"    ,0.39951264000912834,0.5378282507434652 ,0.4778879531216579 ,0.47174294795808375,0.05663404664774487 ,5
5 ,6.752642631530762 ,0.17786911646239442 ,0.2801841100056966  ,0.013944634063387945 ,2000                     ,5                             ,1                            ,sqrt                     ,70                    ,"{'model__n_estimators': 2000, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 70}"   ,0.39190816133483375,0.5373613151282146 ,0.4856143965864751 ,0.4716279576831745 ,0.06019894983584042 ,6
6 ,4.622689247131348 ,0.07824682728076039 ,0.18290281295776367 ,0.002167228433643172 ,1400                     ,5                             ,1                            ,sqrt                     ,100                   ,"{'model__n_estimators': 1400, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 100}"  ,0.39313390628770406,0.5360671931744296 ,0.4854187160695903 ,0.4715399385105747 ,0.05917176395861023 ,7
7 ,0.6879440148671468,0.01036217009290112 ,0.029311100641886394,0.0028574058485326802,200                      ,5                             ,1                            ,sqrt                     ,60                    ,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 60}"    ,0.40380616854342277,0.5269763651115948 ,0.4813303989839497 ,0.4707043108796558 ,0.05084230287179302 ,8
8 ,4.92385196685791  ,0.07007614093263712 ,0.1975537141164144  ,0.00902475652776053  ,1600                     ,10                            ,1                            ,sqrt                     ,20                    ,"{'model__n_estimators': 1600, 'model__min_samples_split': 10, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 20}"  ,0.38902306646271156,0.5326717884144438 ,0.4816930489721293 ,0.4677959679497616 ,0.05946195128146072 ,9
9 ,3.865128517150879 ,0.13180727001291917 ,0.14891497294108072 ,0.01283527142887954  ,1200                     ,5                             ,2                            ,sqrt                     ,110                   ,"{'model__n_estimators': 1200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 110}"  ,0.35511073195878007,0.5324398962307719 ,0.481435573411477  ,0.4563287338670097 ,0.07453935501592202 ,10
10,5.641772826512654 ,0.0687548719261389  ,0.23286779721577963 ,0.011217765341166454 ,1800                     ,2                             ,2                            ,sqrt                     ,40                    ,"{'model__n_estimators': 1800, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 40}"   ,0.3523087642178835 ,0.5355982627044373 ,0.479769737494501  ,0.45589225480560724,0.07670880305211357 ,11
11,5.250998894373576 ,0.07090092424349663 ,0.20588239034016928 ,0.0205126465738811   ,1600                     ,2                             ,2                            ,sqrt                     ,100                   ,"{'model__n_estimators': 1600, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 100}"  ,0.350833754891242  ,0.5345694548665519 ,0.48004713245029906,0.45515011406936434,0.077048028331034   ,12
12,3.4100452264149985,0.05356661652628138 ,0.14458441734313965 ,0.008375450220790562 ,1000                     ,2                             ,2                            ,sqrt                     ,70                    ,"{'model__n_estimators': 1000, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 70}"   ,0.3508661546859425 ,0.5356026096597084 ,0.4787236256397899 ,0.45506412999514695,0.07725161594723103 ,13
13,3.2398136456807456,0.15295295387250488 ,0.12759502728780112 ,0.002866993795267274 ,1000                     ,5                             ,2                            ,sqrt                     ,40                    ,"{'model__n_estimators': 1000, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 40}"   ,0.3519335104072874 ,0.5321973733187699 ,0.48096622467962646,0.45503236946856124,0.07584277026640406 ,14
14,2.483917713165283 ,0.03133739289480944 ,0.0956121285756429  ,0.0054480868931101305,800                      ,5                             ,2                            ,sqrt                     ,80                    ,"{'model__n_estimators': 800, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 80}"    ,0.3535115034715016 ,0.5309230025857956 ,0.48065907331520163,0.45503119312416623,0.07466057052558969 ,15
15,2.5981741746266684,0.10231073467135174 ,0.10527737935384114 ,0.0026185687134480705,800                      ,5                             ,2                            ,sqrt                     ,110                   ,"{'model__n_estimators': 800, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 110}"   ,0.3535115034715016 ,0.5309230025857956 ,0.48065907331520163,0.45503119312416623,0.07466057052558969 ,15
16,1.056395451227824 ,0.048805498285363895,0.04863842328389486 ,0.004985605092599553 ,400                      ,10                            ,1                            ,sqrt                     ,10                    ,"{'model__n_estimators': 400, 'model__min_samples_split': 10, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 10}"   ,0.36799356565332453,0.5202400790947328 ,0.4750709847148952 ,0.45443487648765085,0.06384427374918408 ,17
17,22.551109790802002,0.20965512668620465 ,0.17490013440450033 ,0.006173198212997331 ,1400                     ,10                            ,1                            ,auto                     ,60                    ,"{'model__n_estimators': 1400, 'model__min_samples_split': 10, 'model__min_samples_leaf': 1, 'model__max_features': 'auto', 'model__max_depth': 60}"  ,0.3809685527465444 ,0.509274350027686  ,0.47216011320670914,0.45413433866031316,0.05390912609806414 ,18
18,24.942071358362835,0.1761123037505812  ,0.18823766708374023 ,0.005243333354829168 ,1600                     ,10                            ,1                            ,auto                     ,40                    ,"{'model__n_estimators': 1600, 'model__min_samples_split': 10, 'model__min_samples_leaf': 1, 'model__max_features': 'auto', 'model__max_depth': 40}"  ,0.38066690460774144,0.5097862176936905 ,0.47185511556485793,0.45410274595542993,0.05418677097477538 ,19
19,31.385894934336346,0.14703337896225022 ,0.24654316902160645 ,0.012247031240682372 ,2000                     ,10                            ,1                            ,auto                     ,90                    ,"{'model__n_estimators': 2000, 'model__min_samples_split': 10, 'model__min_samples_leaf': 1, 'model__max_features': 'auto', 'model__max_depth': 90}"  ,0.38101316209749125,0.5086867907185075 ,0.4709407636930929 ,0.45354690550303056,0.05355401378276139 ,20
20,20.951019207636516,0.07240633116721289 ,0.16824165980021158 ,0.004108415789520616 ,1200                     ,5                             ,1                            ,auto                     ,90                    ,"{'model__n_estimators': 1200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': 'auto', 'model__max_depth': 90}"   ,0.37641116685015974,0.5103702722362788 ,0.46909907247975013,0.4519601705220629 ,0.05601527737560384 ,21
21,6.194463650385539 ,0.1861457924508534  ,0.05230156580607096 ,0.003086593090534941 ,400                      ,10                            ,1                            ,auto                     ,100                   ,"{'model__n_estimators': 400, 'model__min_samples_split': 10, 'model__min_samples_leaf': 1, 'model__max_features': 'auto', 'model__max_depth': 100}"  ,0.3746020739286192 ,0.5072916197173934 ,0.4735487481167544 ,0.45181414725425567,0.056308220515284745,22
22,9.477254470189413 ,0.05071711920837437 ,0.07562700907389323 ,0.003671929599984487 ,600                      ,10                            ,1                            ,auto                     ,                      ,"{'model__n_estimators': 600, 'model__min_samples_split': 10, 'model__min_samples_leaf': 1, 'model__max_features': 'auto', 'model__max_depth': None}" ,0.3768292887485527 ,0.5052914470937364 ,0.47259840472943926,0.45157304685724275,0.054511043449416215,23
23,18.26422111193339 ,0.15180670204002644 ,0.1452498435974121  ,0.00623334973589477  ,1000                     ,2                             ,1                            ,auto                     ,20                    ,"{'model__n_estimators': 1000, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 'auto', 'model__max_depth': 20}"   ,0.3757478842265567 ,0.5088612515602773 ,0.4697392246603713 ,0.4514494534824018 ,0.05586101167503368 ,24
24,3.37906821568807  ,0.12874672677378915 ,0.13792022069295248 ,0.0053510960262899004,1200                     ,5                             ,2                            ,sqrt                     ,10                    ,"{'model__n_estimators': 1200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 10}"   ,0.3422805087277708 ,0.52625136432212   ,0.4762514553685434 ,0.44826110947281145,0.07766987199917037 ,25
25,26.220346609751385,0.23456270554777703 ,0.22153472900390625 ,0.02365810346635275  ,2000                     ,10                            ,1                            ,auto                     ,10                    ,"{'model__n_estimators': 2000, 'model__min_samples_split': 10, 'model__min_samples_leaf': 1, 'model__max_features': 'auto', 'model__max_depth': 10}"  ,0.36716069267860385,0.5002531121803488 ,0.47029156341800826,0.44590178942565367,0.05700610399337788 ,26
26,4.093992392222087 ,0.10364029707303482 ,0.16390585899353027 ,0.005653409725482424 ,1400                     ,10                            ,2                            ,sqrt                     ,90                    ,"{'model__n_estimators': 1400, 'model__min_samples_split': 10, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 90}"  ,0.3450903760304801 ,0.5184721412586879 ,0.47223741179657663,0.4452666430285815 ,0.07330700696097582 ,27
27,1.2216339906056721,0.028107459615219717,0.05164146423339844 ,0.0024991014383898293,400                      ,10                            ,2                            ,sqrt                     ,100                   ,"{'model__n_estimators': 400, 'model__min_samples_split': 10, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 100}"  ,0.35112838250069   ,0.5164883081277551 ,0.46797638093378013,0.44519769052074176,0.06940282320648977 ,28
28,5.470143000284831 ,0.21042726185435381 ,0.22754033406575522 ,0.025448353820302798 ,1800                     ,10                            ,2                            ,sqrt                     ,30                    ,"{'model__n_estimators': 1800, 'model__min_samples_split': 10, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 30}"  ,0.34398601282041874,0.5186258811918215 ,0.4717818138995802 ,0.4447979026372735 ,0.0738054627899329  ,29
29,0.6199774742126465,0.06812460233380617 ,0.02765067418416341 ,0.0030896023953426994,200                      ,10                            ,2                            ,sqrt                     ,110                   ,"{'model__n_estimators': 200, 'model__min_samples_split': 10, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 110}"  ,0.35216189819539445,0.5126472695432183 ,0.4661528188250529 ,0.4436539955212219 ,0.06742173928195061 ,30
30,25.021019061406452,0.312499261653523   ,0.19822025299072266 ,0.005789607196827338 ,1600                     ,5                             ,2                            ,auto                     ,100                   ,"{'model__n_estimators': 1600, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 'auto', 'model__max_depth': 100}"  ,0.3241186635948877 ,0.5268601958551351 ,0.46886808261042634,0.4399489806868164 ,0.0852575238824873  ,31
31,18.950832843780518,0.22882059797716114 ,0.17523622512817383 ,0.019591665016160126 ,1200                     ,5                             ,2                            ,auto                     ,110                   ,"{'model__n_estimators': 1200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 'auto', 'model__max_depth': 110}"  ,0.3234970590975582 ,0.5267789498344844 ,0.46927117582990363,0.4398490615873154 ,0.08555749482179739 ,32
32,6.478288491566976 ,0.11168164683747978 ,0.05297406514485677 ,0.0008216047298041666,400                      ,2                             ,2                            ,auto                     ,                      ,"{'model__n_estimators': 400, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'auto', 'model__max_depth': None}"  ,0.3242869601524824 ,0.5262733725343096 ,0.46770859804568543,0.4394229769108258 ,0.08485157617455319 ,33
33,8.857268810272217 ,0.08813938773276812 ,0.07261816660563152 ,0.0028658217433613015,600                      ,10                            ,2                            ,auto                     ,100                   ,"{'model__n_estimators': 600, 'model__min_samples_split': 10, 'model__min_samples_leaf': 2, 'model__max_features': 'auto', 'model__max_depth': 100}"  ,0.32707556160347384,0.5179870697681883 ,0.4719850575861344 ,0.4390158963192656 ,0.08135119414576149 ,34
34,12.867308378219604,0.18835349346431987 ,0.10393563906351726 ,0.002948890681623664 ,800                      ,2                             ,2                            ,auto                     ,80                    ,"{'model__n_estimators': 800, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'auto', 'model__max_depth': 80}"    ,0.32186406162088754,0.5253123159217881 ,0.46702891819215286,0.4380684319116095 ,0.08554464864901497 ,35
35,12.966251532236734,0.32208479055950884 ,0.11460224787394206 ,0.0059038543178134475,800                      ,2                             ,2                            ,auto                     ,70                    ,"{'model__n_estimators': 800, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'auto', 'model__max_depth': 70}"    ,0.32186406162088754,0.5253123159217881 ,0.46702891819215286,0.4380684319116095 ,0.08554464864901497 ,35
36,9.282697677612305 ,0.09054033080057244 ,0.07862385114034016 ,0.0053133083088359265,600                      ,5                             ,2                            ,auto                     ,                      ,"{'model__n_estimators': 600, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 'auto', 'model__max_depth': None}"  ,0.3239105775469602 ,0.521869918978758  ,0.46817687580283107,0.43798579077618305,0.08358868115697042 ,37
37,0.6036553382873535,0.034456128929906925,0.03164776166280111 ,0.003856341666474    ,200                      ,5                             ,4                            ,sqrt                     ,80                    ,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 80}"    ,0.31521395179093903,0.4527921360310705 ,0.4297119505843052 ,0.3992393461354382 ,0.06015742631421726 ,38
38,0.6166454950968424,0.03276250603280922 ,0.028987646102905273,0.0021654620290743622,200                      ,5                             ,4                            ,sqrt                     ,100                   ,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 100}"   ,0.31521395179093903,0.4527921360310705 ,0.4297119505843052 ,0.3992393461354382 ,0.06015742631421726 ,38
39,4.746951977411906 ,0.3451763906077071  ,0.19288857777913412 ,0.014846484652117483 ,1600                     ,2                             ,4                            ,sqrt                     ,60                    ,"{'model__n_estimators': 1600, 'model__min_samples_split': 2, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 60}"   ,0.3065651385157594 ,0.45078121429973816,0.4350398111646828 ,0.3974620546600602 ,0.06459429782146982 ,40
40,0.5463533401489258,0.00309010800455709 ,0.025985876719156902,0.004317752613854131 ,200                      ,10                            ,4                            ,sqrt                     ,20                    ,"{'model__n_estimators': 200, 'model__min_samples_split': 10, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 20}"   ,0.30494846198865644,0.45454989802636314,0.4278869969987288 ,0.39579511900458275,0.06515399138978045 ,41
41,4.600374778111775 ,0.218692492228911   ,0.1708970864613851  ,0.007108810325023175 ,1600                     ,10                            ,4                            ,sqrt                     ,                      ,"{'model__n_estimators': 1600, 'model__min_samples_split': 10, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': None}",0.29965286854654083,0.4464340124058085 ,0.4307231226681604 ,0.3922700012068366 ,0.06580353567374247 ,42
42,11.003053108851114,0.16537547254349308 ,0.09293572107950847 ,0.0064799812305746446,800                      ,5                             ,4                            ,auto                     ,60                    ,"{'model__n_estimators': 800, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 'auto', 'model__max_depth': 60}"    ,0.27894602805075497,0.45061411087134284,0.4360822332242624 ,0.3885474573821201 ,0.07772665287444239 ,43
43,8.24955972035726  ,0.15208838634706215 ,0.06962100664774577 ,0.006337330942360702 ,600                      ,2                             ,4                            ,auto                     ,30                    ,"{'model__n_estimators': 600, 'model__min_samples_split': 2, 'model__min_samples_leaf': 4, 'model__max_features': 'auto', 'model__max_depth': 30}"    ,0.28065146734004676,0.44948449759202136,0.435124869188942  ,0.3884202780403367 ,0.07642921409943028 ,44
44,24.924413919448853,0.2708104233242424  ,0.21787460645039877 ,0.010794565426403903 ,1800                     ,2                             ,4                            ,auto                     ,50                    ,"{'model__n_estimators': 1800, 'model__min_samples_split': 2, 'model__min_samples_leaf': 4, 'model__max_features': 'auto', 'model__max_depth': 50}"   ,0.27853098712339985,0.4511986891579236 ,0.43543593223805643,0.3883885361731266 ,0.07794710573561428 ,45
45,16.280251661936443,0.2626531297025886  ,0.1479189395904541  ,0.008035691157989132 ,1200                     ,2                             ,4                            ,auto                     ,60                    ,"{'model__n_estimators': 1200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 4, 'model__max_features': 'auto', 'model__max_depth': 60}"   ,0.2763374352739324 ,0.45122955995449665,0.4360155004269187 ,0.38786083188511594,0.07910317269489965 ,46
46,13.50327197710673 ,0.20972069612097097 ,0.1175995667775472  ,0.009172118571966453 ,1000                     ,10                            ,4                            ,auto                     ,70                    ,"{'model__n_estimators': 1000, 'model__min_samples_split': 10, 'model__min_samples_leaf': 4, 'model__max_features': 'auto', 'model__max_depth': 70}"  ,0.2775245726999349 ,0.45105278384236613,0.43472304295718023,0.3877667998331604 ,0.0782375723541854  ,47
47,5.33228079477946  ,0.13774825969258694 ,0.051975647608439125,0.002157963752121674 ,400                      ,10                            ,4                            ,auto                     ,40                    ,"{'model__n_estimators': 400, 'model__min_samples_split': 10, 'model__min_samples_leaf': 4, 'model__max_features': 'auto', 'model__max_depth': 40}"   ,0.28121535982483603,0.450048624500059  ,0.43108047382839254,0.3874481527177625 ,0.0755160133099787  ,48
48,5.558147509892781 ,0.06833219674893676 ,0.04797212282816569 ,0.0029435179812326976,400                      ,5                             ,4                            ,auto                     ,20                    ,"{'model__n_estimators': 400, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 'auto', 'model__max_depth': 20}"    ,0.27937250060319174,0.4509471651716045 ,0.4317189392895022 ,0.3873462016880995 ,0.07675142240646333 ,49
49,5.582310279210408 ,0.11571478191454096 ,0.04830686251322428 ,0.0020531603369314164,400                      ,5                             ,4                            ,auto                     ,80                    ,"{'model__n_estimators': 400, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 'auto', 'model__max_depth': 80}"    ,0.27924165874345774,0.45086830804285816,0.4318093242402945 ,0.3873064303422035 ,0.07680845162442913 ,50
